date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:59	90335/90335	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:31%20GMT	https://hustleupdate.com/tag/bill-your-client-yahoo/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bill-your-client-yahoo/index.html	(from https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/)
11:04:59	90250/90250	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:31%20GMT	https://hustleupdate.com/tag/formats-for-yahoo/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/formats-for-yahoo/index.html	(from https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/)
11:04:59	90267/90267	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:31%20GMT	https://hustleupdate.com/tag/bill-client-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bill-client-format/index.html	(from https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/)
11:04:59	90312/90312	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:34%20GMT	https://hustleupdate.com/tag/yahoo-shipping-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/yahoo-shipping-format/index.html	(from https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/)
11:04:59	92287/92287	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:34%20GMT	https://hustleupdate.com/tag/yahoo-update/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/yahoo-update/index.html	(from https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/)
11:05:00	19235/19235	---MCZ	200	added ('OK')	application/json	etag:W/%224792-1664907514;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/246	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/246.json	(from https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/)
11:05:01	3032/3032	---MCZ	200	added ('OK')	application/json	etag:W/%224793-1664907515;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fcorona-virus-yahoo-scam-formats-latest-419-updates%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed9495.json	(from https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/)
11:05:01	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/feed/index.html	(from https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/)
11:05:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:18:35%20GMT	https://hustleupdate.com/?p=246	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index88a0.html	(from https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/)
11:05:01	3143/3143	---M-Z	200	added ('OK')	text/xml	etag:%224794-1664907516;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fcorona-virus-yahoo-scam-formats-latest-419-updates%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed9f9a	(from https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/)
11:05:02	22277/22277	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Banned-FB-350x230-1.jpg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Banned-FB-350x230-1.jpg	(from https://hustleupdate.com/category/illegal-hustle/page/4/)
11:05:03	30087/30087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/jm7k9kqTURBXy9iMzg0NTU2ZDNjN2MwMWI0MWVjYzIzODU4NGVkMjQxZS5qcGVnkpUDABXNBADNAkCTBc0DFM0BvIGhMAE-350x230-1.jpg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/jm7k9kqTURBXy9iMzg0NTU2ZDNjN2MwMWI0MWVjYzIzODU4NGVkMjQxZS5qcGVnkpUDABXNBADNAkCTBc0DFM0BvIGhMAE-350x230-1.jpg	(from https://hustleupdate.com/category/illegal-hustle/page/4/)
11:05:04	5874/5874	---MCZ	200	added ('OK')	application/json	etag:W/%224795-1664907518;;;%22	https://hustleupdate.com/wp-json/wp/v2/tags/28	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/tags/28.json	(from https://hustleupdate.com/tag/sugar-daddy-format/)
11:05:04	2675/2675	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/tag/sugar-daddy-format/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sugar-daddy-format/feed/index.html	(from https://hustleupdate.com/tag/sugar-daddy-format/)
11:05:04	5874/5874	---MCZ	200	added ('OK')	application/json	etag:W/%224796-1664907519;;;%22	https://hustleupdate.com/wp-json/wp/v2/tags/29	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/tags/29.json	(from https://hustleupdate.com/tag/sugar-mummy-format/)
11:05:05	2675/2675	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/tag/sugar-mummy-format/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sugar-mummy-format/feed/index.html	(from https://hustleupdate.com/tag/sugar-mummy-format/)
11:05:05	24053/24053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/large_17126804_195464684274326_6305236999569670144_n_1565254875546-350x230-1.jpg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/large_17126804_195464684274326_6305236999569670144_n_1565254875546-350x230-1.jpg	(from https://hustleupdate.com/category/legit-hustle/page/2/)
11:05:06	85011/85011	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:04%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20190804-114550-350x230-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20190804-114550-350x230-1.png	(from https://hustleupdate.com/category/legit-hustle/page/2/)
11:05:06	112557/112557	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:40%20GMT	https://hustleupdate.com/10-offline-skills-to-learn-and-make-money-in-nigeria/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/10-offline-skills-to-learn-and-make-money-in-nigeria/index.html	(from https://hustleupdate.com/category/legit-hustle/page/2/)
11:05:08	18646/18646	---MCZ	200	added ('OK')	application/json	etag:W/%224797-1664907521;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/186	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/186.json	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:08	3050/3050	---MCZ	200	added ('OK')	application/json	etag:W/%224798-1664907523;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fzenith-bank-plc-open-account-reviews-compliant%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed5346.json	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:09	876/876	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/feed/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:18:43%20GMT	https://hustleupdate.com/?p=186	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index146c.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:10	3159/3159	---M-Z	200	added ('OK')	text/xml	etag:%224799-1664907523;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fzenith-bank-plc-open-account-reviews-compliant%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed066b	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:12	90044/90044	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:45%20GMT	https://hustleupdate.com/tag/bank/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bank/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:12	92449/92449	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:45%20GMT	https://hustleupdate.com/tag/nigeria-bank/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/nigeria-bank/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:12	90163/90163	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:45%20GMT	https://hustleupdate.com/tag/zenith-bank/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/zenith-bank/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:12	90469/90469	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:45%20GMT	https://hustleupdate.com/tag/transfer-money-on-zenith-bank/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/transfer-money-on-zenith-bank/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:13	90282/90282	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:47%20GMT	https://hustleupdate.com/tag/zenith-bank-review/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/zenith-bank-review/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:13	90350/90350	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:47%20GMT	https://hustleupdate.com/tag/zenith-bank-ussd-codes/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/zenith-bank-ussd-codes/index.html	(from https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/)
11:05:13	20484/20484	---MCZ	200	added ('OK')	application/json	etag:W/%224800-1664907528;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/185	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/185.json	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:14	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/feed/index.html	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:14	3074/3074	---MCZ	200	added ('OK')	application/json	etag:W/%224801-1664907529;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fall-nigeria-banks-costumer-care-number-social-media-handle%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed679e.json	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:18:49%20GMT	https://hustleupdate.com/?p=185	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/indexb998.html	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:18	3185/3185	---M-Z	200	added ('OK')	text/xml	etag:%224802-1664907529;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fall-nigeria-banks-costumer-care-number-social-media-handle%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embeda191	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:18	90344/90344	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:53%20GMT	https://hustleupdate.com/tag/bank-customer-care-number/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bank-customer-care-number/index.html	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:18	90038/90038	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:53%20GMT	https://hustleupdate.com/tag/banking/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/banking/index.html	(from https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/)
11:05:18	15034/15034	---MCZ	200	added ('OK')	application/json	etag:W/%224803-1664907533;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/245	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/245.json	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:19	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/feed/index.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:19	3052/3052	---MCZ	200	added ('OK')	application/json	etag:W/%224804-1664907533;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fbuy-old-facebook-accounts-for-yahoo-advertising-male-female%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embedc35e.json	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:18:54%20GMT	https://hustleupdate.com/?p=245	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/indexe1a1.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:21	3155/3155	---M-Z	200	added ('OK')	text/xml	etag:%224805-1664907534;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fbuy-old-facebook-accounts-for-yahoo-advertising-male-female%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed6380	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:23	90130/90130	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:56%20GMT	https://hustleupdate.com/tag/yahoo-facebook/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/yahoo-facebook/index.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:23	90300/90300	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:56%20GMT	https://hustleupdate.com/tag/buy-old-facebook-account/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/buy-old-facebook-account/index.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:23	90198/90198	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:56%20GMT	https://hustleupdate.com/tag/facebook-for-yahoo/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/facebook-for-yahoo/index.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:23	90232/90232	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:18:56%20GMT	https://hustleupdate.com/tag/buy-facebook-account/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/buy-facebook-account/index.html	(from https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/)
11:05:26	19734/19734	---MCZ	200	added ('OK')	application/json	etag:W/%224808-1664907539;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/241	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/241.json	(from https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/)
11:05:26	909/909	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/feed/index.html	(from https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/)
11:05:26	3108/3108	---MCZ	200	added ('OK')	application/json	etag:W/%224809-1664907541;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fdownload-million-usa-database-active-email-list-for-marketing%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed70c4.json	(from https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/)
11:05:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:19:01%20GMT	https://hustleupdate.com/?p=241	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index03e1.html	(from https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/)
11:05:29	3212/3212	---M-Z	200	added ('OK')	text/xml	etag:%224810-1664907541;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fdownload-million-usa-database-active-email-list-for-marketing%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed9e7a	(from https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/)
11:05:33	16968/16968	---MCZ	200	added ('OK')	application/json	etag:W/%224811-1664907545;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/81	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/81.json	(from https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/)
11:05:33	882/882	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/feed/index.html	(from https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/)
11:05:34	3014/3014	---MCZ	200	added ('OK')	application/json	etag:W/%224812-1664907548;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fhow-to-start-phone-repair-and-selling-of-accessories%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embedc022.json	(from https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/)
11:05:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:19:08%20GMT	https://hustleupdate.com/?p=81	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index44d0.html	(from https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/)
11:05:36	3117/3117	---M-Z	200	added ('OK')	text/xml	etag:%224813-1664907549;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fhow-to-start-phone-repair-and-selling-of-accessories%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embeddea0	(from https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/)
11:05:39	5897/5897	---MCZ	200	added ('OK')	application/json	etag:W/%224814-1664907551;;;%22	https://hustleupdate.com/wp-json/wp/v2/tags/25	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/tags/25.json	(from https://hustleupdate.com/tag/usa-whatsapp-number/)
11:05:40	2825/2825	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/tag/usa-whatsapp-number/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/usa-whatsapp-number/feed/index.html	(from https://hustleupdate.com/tag/usa-whatsapp-number/)
11:05:40	2855/2855	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/tag/verification-phone-number/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/verification-phone-number/feed/index.html	(from https://hustleupdate.com/tag/verification-phone-number/)
11:05:44	6035/6035	---MCZ	200	added ('OK')	application/json	etag:W/%224815-1664907555;;;%22	https://hustleupdate.com/wp-json/wp/v2/tags/26	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/tags/26.json	(from https://hustleupdate.com/tag/verification-phone-number/)
11:05:45	21946/21946	---MCZ	200	added ('OK')	application/json	etag:W/%224816-1664907559;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/233	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/233.json	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:45	924/924	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/feed/index.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:46	3085/3085	---MCZ	200	added ('OK')	application/json	etag:W/%224817-1664907560;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fhow-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed39e6.json	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:19:20%20GMT	https://hustleupdate.com/?p=233	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index85b0.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:47	3186/3186	---M-Z	200	added ('OK')	text/xml	etag:%224818-1664907561;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fhow-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embedf6f6	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:49	90238/90238	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:19:22%20GMT	https://hustleupdate.com/tag/buy-amazon-card/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/buy-amazon-card/index.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:49	90289/90289	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:19:22%20GMT	https://hustleupdate.com/tag/redeem-amazon-card/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/redeem-amazon-card/index.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:49	90357/90357	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:19:22%20GMT	https://hustleupdate.com/tag/sell-amazon-in-nigeria/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sell-amazon-in-nigeria/index.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:49	90255/90255	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:19:22%20GMT	https://hustleupdate.com/tag/sell-amazon-card/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sell-amazon-card/index.html	(from https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/)
11:05:51	39793/39793	---MCZ	200	added ('OK')	application/json	etag:W/%224820-1664907564;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/278	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/278.json	(from https://hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr/)
11:05:52	3864/3864	---MCZ	200	added ('OK')	application/json	etag:W/%224821-1664907566;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fso-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed4fe8.json	(from https://hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr/)
11:05:52	1354/1354	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-ea/feed/index.html	(from https://hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr/)
